id,origin,obs_date,sps_comm,sps,reg_id,taxon,author,lon,lat,region_long,region,status (native/alien/IAS),comments
242369293,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,277,Plantae,,2.573270082,51.08992004,Belgium,Belgium,IAS,
242369290,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,278,Plantae,,2.573696613,51.08959579,Belgium,Belgium,IAS,
242369282,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,279,Plantae,,2.573493242,51.08882904,Belgium,Belgium,IAS,
242365030,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,280,Plantae,,2.573256969,51.0899086,Belgium,Belgium,IAS,
242365031,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,281,Plantae,,2.573480368,51.09009552,Belgium,Belgium,IAS,
242365033,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,282,Plantae,,2.573154449,51.090168,Belgium,Belgium,IAS,
242365034,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,283,Plantae,,2.5726614,51.09014511,Belgium,Belgium,IAS,
242365035,ObsMapp,2022-05-21,Amerikaanse vogelkers,Prunus serotina,284,Plantae,,2.572648764,51.09016037,Belgium,Belgium,IAS,
242365767,ObsMapp,2022-05-21,Japanse bamboe,Pseudosasa japonica,285,Plantae,,2.573546648,51.09277344,Belgium,Belgium,alien,
242353474,ObsMapp,2022-05-21,Japanse bamboe,Pseudosasa japonica,286,Plantae,,2.574522495,51.09272385,Belgium,Belgium,alien,
242405056,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,287,Plantae,,2.573393583,51.08970261,Belgium,Belgium,IAS,
242405101,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,288,Plantae,,2.573270559,51.09143448,Belgium,Belgium,IAS,
242405102,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,289,Plantae,,2.573233366,51.09143829,Belgium,Belgium,IAS,
242374262,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,290,Plantae,,2.573343992,51.08983231,Belgium,Belgium,IAS,
242405099,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,291,Plantae,,2.573313951,51.09142303,Belgium,Belgium,IAS,
242365044,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,292,Plantae,,2.572753429,51.0915184,Belgium,Belgium,IAS,
242321978,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,293,Plantae,,2.562095404,51.07740784,Belgium,Belgium,IAS,
242321977,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,294,Plantae,,2.562146664,51.07736588,Belgium,Belgium,IAS,
242321976,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,295,Plantae,,2.562167406,51.0773735,Belgium,Belgium,IAS,
242374299,ObsMapp,2022-05-21,Rimpelroos,Rosa rugosa,296,Plantae,,2.573294878,51.09021378,Belgium,Belgium,IAS,
242355053,ObsIdentify,2022-05-21,Rimpelroos,Rosa rugosa,297,Plantae,,2.5733492,51.089729,Belgium,Belgium,IAS,
242314258,ObsIdentify,2022-05-21,Zeepkruid,Saponaria officinalis,298,Plantae,,2.559701505,51.07678529,Belgium,Belgium,alien,
242369397,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,299,Plantae,,2.57027173,51.07907867,Belgium,Belgium,alien,
242306918,ObsIdentify,2022-05-21,Zeepkruid,Saponaria officinalis,300,Plantae,,2.5557167,51.0769162,Belgium,Belgium,alien,
242321924,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,301,Plantae,,2.555756092,51.07693481,Belgium,Belgium,alien,
242405159,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,302,Plantae,,2.567812204,51.07909393,Belgium,Belgium,alien,
242328946,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,303,Plantae,,2.556009769,51.07696533,Belgium,Belgium,alien,
242328937,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,304,Plantae,,2.5564394,51.077034,Belgium,Belgium,alien,
242369386,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,305,Plantae,,2.567213297,51.07946396,Belgium,Belgium,alien,
242405165,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,306,Plantae,,2.568669081,51.07920456,Belgium,Belgium,alien,
242322030,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,307,Plantae,,2.555616856,51.07705688,Belgium,Belgium,alien,
242308421,ObsIdentify,2022-05-21,Zeepkruid,Saponaria officinalis,308,Plantae,,2.5556824,51.0769436,Belgium,Belgium,alien,
242328859,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,309,Plantae,,2.559619427,51.07684708,Belgium,Belgium,alien,
242328857,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,310,Plantae,,2.559636116,51.07681274,Belgium,Belgium,alien,
242306417,ObsIdentify,2022-05-21,Zeepkruid,Saponaria officinalis,311,Plantae,,2.555740373,51.07703615,Belgium,Belgium,alien,
242405168,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,312,Plantae,,2.568701267,51.07904816,Belgium,Belgium,alien,
242405175,ObsMapp,2022-05-21,Zeepkruid,Saponaria officinalis,313,Plantae,,2.570196867,51.0790596,Belgium,Belgium,alien,
242353471,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,314,Plantae,,2.572690725,51.09204102,Belgium,Belgium,alien,
242353472,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,315,Plantae,,2.573364973,51.09273148,Belgium,Belgium,alien,
242365756,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,316,Plantae,,2.571986198,51.09087753,Belgium,Belgium,alien,
242365757,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,317,Plantae,,2.571581841,51.09141541,Belgium,Belgium,alien,
242328820,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,318,Plantae,,2.561132669,51.07765198,Belgium,Belgium,alien,
242306045,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,319,Plantae,,2.55553,51.07698333,Belgium,Belgium,alien,
242306075,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,320,Plantae,,2.5555431,51.0769476,Belgium,Belgium,alien,
242306300,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,321,Plantae,,2.55556167,51.07695833,Belgium,Belgium,alien,
242306304,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,322,Plantae,,2.5556231,51.0769869,Belgium,Belgium,alien,
242307705,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,323,Plantae,,2.55555333,51.07699717,Belgium,Belgium,alien,
242312594,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,324,Plantae,,2.5579716,51.07653965,Belgium,Belgium,alien,
242317126,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,325,Plantae,,2.560930698,51.07725875,Belgium,Belgium,alien,
242317682,ObsIdentify,2022-05-21,Bezemkruiskruid,Senecio inaequidens,326,Plantae,,2.561415765,51.07730518,Belgium,Belgium,alien,
242317940,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,327,Plantae,,2.568880796,51.07935715,Belgium,Belgium,alien,
242317942,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,328,Plantae,,2.569919586,51.07913971,Belgium,Belgium,alien,
242321812,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,329,Plantae,,2.561480999,51.0773201,Belgium,Belgium,alien,
242321813,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,330,Plantae,,2.561537743,51.07733154,Belgium,Belgium,alien,
242321819,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,331,Plantae,,2.562363148,51.07787323,Belgium,Belgium,alien,
242321820,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,332,Plantae,,2.56231451,51.0778923,Belgium,Belgium,alien,
242321821,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,333,Plantae,,2.56225419,51.0778923,Belgium,Belgium,alien,
242321822,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,334,Plantae,,2.56216073,51.07786942,Belgium,Belgium,alien,
242321824,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,335,Plantae,,2.56140089,51.07759857,Belgium,Belgium,alien,
242321826,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,336,Plantae,,2.561331272,51.07740402,Belgium,Belgium,alien,
242321827,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,337,Plantae,,2.561366796,51.07740784,Belgium,Belgium,alien,
242321828,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,338,Plantae,,2.561372757,51.07741165,Belgium,Belgium,alien,
242321829,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,339,Plantae,,2.561377525,51.07740021,Belgium,Belgium,alien,
242321830,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,340,Plantae,,2.561410904,51.07741165,Belgium,Belgium,alien,
242321831,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,341,Plantae,,2.561450481,51.07740021,Belgium,Belgium,alien,
242321832,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,342,Plantae,,2.561510563,51.07741547,Belgium,Belgium,alien,
242321833,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,343,Plantae,,2.561531782,51.07740784,Belgium,Belgium,alien,
242321834,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,344,Plantae,,2.561497211,51.07736969,Belgium,Belgium,alien,
242321835,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,345,Plantae,,2.561514378,51.07733154,Belgium,Belgium,alien,
242321837,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,346,Plantae,,2.561378717,51.0772438,Belgium,Belgium,alien,
242321838,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,347,Plantae,,2.561314821,51.07722473,Belgium,Belgium,alien,
242321839,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,348,Plantae,,2.561273098,51.07722855,Belgium,Belgium,alien,
242321840,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,349,Plantae,,2.561251402,51.07723999,Belgium,Belgium,alien,
242321841,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,350,Plantae,,2.561207056,51.07723618,Belgium,Belgium,alien,
242321842,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,351,Plantae,,2.560871124,51.07727051,Belgium,Belgium,alien,
242321844,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,352,Plantae,,2.560897589,51.07734299,Belgium,Belgium,alien,
242321845,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,353,Plantae,,2.560896158,51.0772934,Belgium,Belgium,alien,
242321846,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,354,Plantae,,2.560937643,51.07728195,Belgium,Belgium,alien,
242321847,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,355,Plantae,,2.560963631,51.07727814,Belgium,Belgium,alien,
242321848,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,356,Plantae,,2.560945988,51.07725143,Belgium,Belgium,alien,
242321859,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,357,Plantae,,2.560205936,51.07706833,Belgium,Belgium,alien,
242321860,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,358,Plantae,,2.560211182,51.077034,Belgium,Belgium,alien,
242321861,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,359,Plantae,,2.560204268,51.07702255,Belgium,Belgium,alien,
242321862,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,360,Plantae,,2.5601933,51.07701874,Belgium,Belgium,alien,
242321863,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,361,Plantae,,2.560190916,51.07702255,Belgium,Belgium,alien,
242321864,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,362,Plantae,,2.560167551,51.07701874,Belgium,Belgium,alien,
242321865,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,363,Plantae,,2.560156107,51.07701492,Belgium,Belgium,alien,
242321866,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,364,Plantae,,2.560142517,51.07701492,Belgium,Belgium,alien,
242321867,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,365,Plantae,,2.560133696,51.07700348,Belgium,Belgium,alien,
242321868,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,366,Plantae,,2.560098886,51.0769577,Belgium,Belgium,alien,
242321869,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,367,Plantae,,2.560098886,51.0769577,Belgium,Belgium,alien,
242321870,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,368,Plantae,,2.560169935,51.07691193,Belgium,Belgium,alien,
242321871,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,369,Plantae,,2.559823513,51.07695389,Belgium,Belgium,alien,
242321872,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,370,Plantae,,2.559870005,51.07697678,Belgium,Belgium,alien,
242321885,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,371,Plantae,,2.559091091,51.07685852,Belgium,Belgium,alien,
242321886,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,372,Plantae,,2.559038401,51.07683182,Belgium,Belgium,alien,
242321887,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,373,Plantae,,2.559021473,51.07682037,Belgium,Belgium,alien,
242321888,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,374,Plantae,,2.559056997,51.07676697,Belgium,Belgium,alien,
242321889,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,375,Plantae,,2.558632374,51.07668304,Belgium,Belgium,alien,
242321890,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,376,Plantae,,2.558632374,51.07668304,Belgium,Belgium,alien,
242321891,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,377,Plantae,,2.558289766,51.07672882,Belgium,Belgium,alien,
242321892,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,378,Plantae,,2.558205605,51.07673645,Belgium,Belgium,alien,
242321893,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,379,Plantae,,2.558172226,51.07672119,Belgium,Belgium,alien,
242321894,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,380,Plantae,,2.558142424,51.07675171,Belgium,Belgium,alien,
242321895,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,381,Plantae,,2.558046103,51.07675171,Belgium,Belgium,alien,
242321896,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,382,Plantae,,2.55804491,51.0767746,Belgium,Belgium,alien,
242321897,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,383,Plantae,,2.558038235,51.07677078,Belgium,Belgium,alien,
242321898,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,384,Plantae,,2.558038473,51.07673264,Belgium,Belgium,alien,
242321899,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,385,Plantae,,2.558046341,51.07672882,Belgium,Belgium,alien,
242321900,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,386,Plantae,,2.558111429,51.07672882,Belgium,Belgium,alien,
242321905,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,387,Plantae,,2.55576396,51.07711792,Belgium,Belgium,alien,
242321907,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,388,Plantae,,2.555844545,51.07725143,Belgium,Belgium,alien,
242321908,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,389,Plantae,,2.555840731,51.07725143,Belgium,Belgium,alien,
242321909,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,390,Plantae,,2.555834055,51.07718277,Belgium,Belgium,alien,
242321910,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,391,Plantae,,2.555834055,51.07718277,Belgium,Belgium,alien,
242321912,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,392,Plantae,,2.555807352,51.07716751,Belgium,Belgium,alien,
242321913,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,393,Plantae,,2.5557096,51.07715607,Belgium,Belgium,alien,
242321914,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,394,Plantae,,2.5557096,51.07715607,Belgium,Belgium,alien,
242321915,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,395,Plantae,,2.555631399,51.07715988,Belgium,Belgium,alien,
242321916,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,396,Plantae,,2.555631399,51.07715988,Belgium,Belgium,alien,
242321917,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,397,Plantae,,2.555626869,51.07714081,Belgium,Belgium,alien,
242321918,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,398,Plantae,,2.555609703,51.07711411,Belgium,Belgium,alien,
242321919,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,399,Plantae,,2.555601358,51.07709885,Belgium,Belgium,alien,
242321920,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,400,Plantae,,2.555602789,51.077034,Belgium,Belgium,alien,
242321921,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,401,Plantae,,2.555602789,51.077034,Belgium,Belgium,alien,
242321922,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,402,Plantae,,2.555694103,51.07697296,Belgium,Belgium,alien,
242321925,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,403,Plantae,,2.555742025,51.07714081,Belgium,Belgium,alien,
242321926,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,404,Plantae,,2.555589676,51.07714844,Belgium,Belgium,alien,
242321927,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,405,Plantae,,2.555581331,51.07714462,Belgium,Belgium,alien,
242321928,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,406,Plantae,,2.555519342,51.07710648,Belgium,Belgium,alien,
242321929,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,407,Plantae,,2.555522919,51.07710266,Belgium,Belgium,alien,
242321931,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,408,Plantae,,2.555577278,51.07706451,Belgium,Belgium,alien,
242321932,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,409,Plantae,,2.555623531,51.07704926,Belgium,Belgium,alien,
242321933,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,410,Plantae,,2.555627823,51.07703781,Belgium,Belgium,alien,
242321934,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,411,Plantae,,2.55561471,51.07701874,Belgium,Belgium,alien,
242321935,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,412,Plantae,,2.555603743,51.07695389,Belgium,Belgium,alien,
242321937,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,413,Plantae,,2.555603743,51.07695389,Belgium,Belgium,alien,
242321938,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,414,Plantae,,2.555571318,51.07694244,Belgium,Belgium,alien,
242321940,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,415,Plantae,,2.555562735,51.07692719,Belgium,Belgium,alien,
242321980,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,416,Plantae,,2.56094718,51.07732773,Belgium,Belgium,alien,
242321994,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,417,Plantae,,2.558048487,51.07649994,Belgium,Belgium,alien,
242321995,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,418,Plantae,,2.55804801,51.07647705,Belgium,Belgium,alien,
242322007,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,419,Plantae,,2.555649757,51.07704163,Belgium,Belgium,alien,
242322009,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,420,Plantae,,2.555663586,51.07703781,Belgium,Belgium,alien,
242322010,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,421,Plantae,,2.555740118,51.07702255,Belgium,Belgium,alien,
242322012,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,422,Plantae,,2.555738688,51.07702255,Belgium,Belgium,alien,
242322013,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,423,Plantae,,2.555731297,51.07702637,Belgium,Belgium,alien,
242322015,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,424,Plantae,,2.555699825,51.07704163,Belgium,Belgium,alien,
242322017,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,425,Plantae,,2.555610418,51.07703018,Belgium,Belgium,alien,
242322019,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,426,Plantae,,2.555615664,51.07712936,Belgium,Belgium,alien,
242322021,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,427,Plantae,,2.555618286,51.07715607,Belgium,Belgium,alien,
242322023,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,428,Plantae,,2.555602074,51.07714844,Belgium,Belgium,alien,
242322024,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,429,Plantae,,2.555579901,51.07706833,Belgium,Belgium,alien,
242322025,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,430,Plantae,,2.555579901,51.07706833,Belgium,Belgium,alien,
242322027,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,431,Plantae,,2.555579901,51.07706451,Belgium,Belgium,alien,
242322029,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,432,Plantae,,2.555581093,51.07704544,Belgium,Belgium,alien,
242322031,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,433,Plantae,,2.555541754,51.07696533,Belgium,Belgium,alien,
242324472,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,434,Plantae,,2.563398361,51.07814026,Belgium,Belgium,alien,
242324474,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,435,Plantae,,2.565164566,51.0792923,Belgium,Belgium,alien,
242324475,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,436,Plantae,,2.567742348,51.07950592,Belgium,Belgium,alien,
242324476,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,437,Plantae,,2.567701817,51.07943344,Belgium,Belgium,alien,
242324477,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,438,Plantae,,2.567905664,51.07940674,Belgium,Belgium,alien,
242324478,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,439,Plantae,,2.568009377,51.07926941,Belgium,Belgium,alien,
242324479,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,440,Plantae,,2.568236589,51.07912827,Belgium,Belgium,alien,
242324480,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,441,Plantae,,2.568726301,51.07915115,Belgium,Belgium,alien,
242324953,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,442,Plantae,,2.556028843,51.07709122,Belgium,Belgium,alien,
242324954,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,443,Plantae,,2.559315443,51.07801437,Belgium,Belgium,alien,
242324955,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,444,Plantae,,2.562515497,51.07788849,Belgium,Belgium,alien,
242324956,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,445,Plantae,,2.563347578,51.07815933,Belgium,Belgium,alien,
242324957,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,446,Plantae,,2.56361413,51.07814026,Belgium,Belgium,alien,
242324958,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,447,Plantae,,2.563778877,51.07808685,Belgium,Belgium,alien,
242324959,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,448,Plantae,,2.564157724,51.07810593,Belgium,Belgium,alien,
242324960,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,449,Plantae,,2.564116716,51.07810211,Belgium,Belgium,alien,
242324961,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,450,Plantae,,2.563969851,51.07826614,Belgium,Belgium,alien,
242324962,ObsMapp,2022-05-21,Bezemkruiskruid,Senecio inaequidens,451,Plantae,,2.563768387,51.07845306,Belgium,Belgium,alien,
