language,license,rightsHolder,accessRights,datasetID,institutionCode,datasetName,eventDate,country,countryCode,locality,decimalLatitude,decimalLongitude,geodeticDatum,occurrenceID,recordedBy,establishmentMeans,degreeOfEstablishment,scientificName,vernacularName,occurrenceRemarks
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.629945,32.94746333,WGS84,43537,AlienCSI bioblitz,,,Loryma egregialis,Loryma egregialis,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60095667,32.96074833,WGS84,43921,AlienCSI bioblitz,,,Malachiinae,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.600835,32.96040167,WGS84,43944,AlienCSI bioblitz,,,Malachiinae,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.600655,32.96112897,WGS84,43904,AlienCSI bioblitz,,,Malachiini,Malachiini,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60096167,32.96075,WGS84,43925,AlienCSI bioblitz,,,Malachiini,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.65269401,32.97527913,WGS84,43135,AlienCSI bioblitz,,,Massylaea vermiculata,Nudelschnecke,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.600729,32.96057497,WGS84,43150,AlienCSI bioblitz,,,Massylaea vermiculata,Nudelschnecke,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60066,32.97187667,WGS84,43858,AlienCSI bioblitz,,,Megachilidae,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60074167,32.96040333,WGS84,43116,AlienCSI bioblitz,,,Melolonthini,Melolonthini,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60785222,32.96237453,WGS84,43920,AlienCSI bioblitz,,,Melyridae,Soft-winged Flower Beetles,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60159271,32.95579422,WGS84,43778,AlienCSI bioblitz,,,Mesembryanthemum nodiflorum,Slender Iceplant,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60049718,32.97220332,WGS84,43843,AlienCSI bioblitz,,,Mordellidae,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60091897,32.96038397,WGS84,43149,AlienCSI bioblitz,,,Muscidae,House Flies and Allies,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62669833,32.93873167,WGS84,43541,AlienCSI bioblitz,,,Mythimna vitellina,The Delicate,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62669833,32.93873167,WGS84,43543,AlienCSI bioblitz,,,Mythimna vitellina,The Delicate,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60108281,32.96041486,WGS84,43939,AlienCSI bioblitz,,,Nemoria,Nemoria,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60150336,32.96024915,WGS84,43953,AlienCSI bioblitz,,,Nerium oleander,oleander,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62669833,32.93873167,WGS84,43542,AlienCSI bioblitz,,,Noctua pronuba,Large Yellow Underwing,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.600898,32.96042297,WGS84,43974,AlienCSI bioblitz,,,Noctuidae,Cutworm Moths and Allies,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60046158,32.97216574,WGS84,43849,AlienCSI bioblitz,,,Oedipoda,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62669833,32.93873167,WGS84,43540,AlienCSI bioblitz,,,Oncocera semirubella,Rosy-striped Knot-Horn,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.6009204,32.9597882,WGS84,43901,AlienCSI bioblitz,,,Opuntia,Pricklypears,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.599865,32.97219667,WGS84,43501,AlienCSI bioblitz,,,Oria musculosa,Brighton Wainscot,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62669833,32.93873167,WGS84,43544,AlienCSI bioblitz,,,Oria musculosa,Brighton Wainscot,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.62025499,32.96729748,WGS84,43942,AlienCSI bioblitz,,,Origanum,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.5996515,32.962957,WGS84,43842,AlienCSI bioblitz,,,Papilio machaon,Μαχάων,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60060279,32.96041701,WGS84,43735,AlienCSI bioblitz,,,Parexochomus nigromaculatus,Flashlight Shield Lady Beetle,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60071148,32.97132525,WGS84,43199,AlienCSI bioblitz,,,Pelargonium,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60415833,32.95521,WGS84,43517,AlienCSI bioblitz,,,Peribatodes correptaria,Peribatodes correptaria,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62741333,32.94125333,WGS84,43547,AlienCSI bioblitz,,,Phragmatobia fuliginosa,Ruby Tiger Moth,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60145003,32.96354245,WGS84,43867,AlienCSI bioblitz,,,Phyllonotus pomum,Apple Murex,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60054667,32.97191667,WGS84,43817,AlienCSI bioblitz,,,Polyommatus icarus,Common Blue,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60049907,32.972218,WGS84,43841,AlienCSI bioblitz,,,Polyommatus icarus,polyommatus ikarus,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60081115,32.96668902,WGS84,43824,AlienCSI bioblitz,,,Porcellionidae,Porcellionid Woodlice,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.6006624,32.97100537,WGS84,43838,AlienCSI bioblitz,,,Proteuchloris neriaria,Proteuchloris neriaria,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60145141,32.96376206,WGS84,43752,AlienCSI bioblitz,,,Pseudophilotes vicrama,Eastern Baton Blue,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60071667,32.971035,WGS84,43888,AlienCSI bioblitz,,,Pyrgomorpha cypria,Pyrgomorpha cypria,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.58811167,32.9756,WGS84,43186,AlienCSI bioblitz,,,Pyrrhocoris apterus,European Firebug,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60071897,32.960438,WGS84,43132,AlienCSI bioblitz,,,Rumina,Rumina,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60054141,32.96028374,WGS84,43958,AlienCSI bioblitz,,,Rumina,Rumina,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60159271,32.95579422,WGS84,43774,AlienCSI bioblitz,,,Salicornieae,Salicornieae,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60119089,32.96222113,WGS84,43819,AlienCSI bioblitz,,,Salicornieae,Salicornieae,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.599865,32.97219667,WGS84,43502,AlienCSI bioblitz,,,Salvia verbenaca,Wild Clary,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.600633,32.96059997,WGS84,43130,AlienCSI bioblitz,,,Scarabaeidae,Scarabs,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60130183,32.96808343,WGS84,43734,AlienCSI bioblitz,,,Scarites,Scarites,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60048275,32.96035815,WGS84,43957,AlienCSI bioblitz,,,Sphodromantis viridis,Giant African Mantis,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60092453,32.9602566,WGS84,43138,AlienCSI bioblitz,,,Spilostethus pandurus,Punaise militaire,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60086167,32.96034667,WGS84,43937,AlienCSI bioblitz,,,Spilostethus pandurus,Spilostethus pandurus,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-22,Cyprus,ISO-3166:,,34.57778444,32.99018919,WGS84,44183,AlienCSI bioblitz,,,Spilostethus pandurus,Punaise militaire,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62669833,32.93873167,WGS84,43539,AlienCSI bioblitz,,,Spodoptera exigua,Small Mottled Willow,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.62669833,32.93873167,WGS84,43545,AlienCSI bioblitz,,,Spodoptera exigua,Small Mottled Willow,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60046333,32.96042,WGS84,43106,AlienCSI bioblitz,,,Staphylinidae,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60603823,32.97674462,WGS84,43877,AlienCSI bioblitz,,,Steatoda paykulliana,Steatoda paykulliana,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60109897,32.962865,WGS84,43902,AlienCSI bioblitz,,,Stenopterus similatus,Stenopterus similatus,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.6008266,32.96029363,WGS84,43948,AlienCSI bioblitz,,,Streptopelia turtur,turtle dove,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60086269,32.96006892,WGS84,43930,AlienCSI bioblitz,,,Streptopelia turtur,turtle dove,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60072833,32.97123333,WGS84,43477,AlienCSI bioblitz,,,Sympetrum,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60131563,32.96805896,WGS84,43747,AlienCSI bioblitz,,,Sympetrum,Meadowhawks,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.59576755,32.95835137,WGS84,43754,AlienCSI bioblitz,,,Sympetrum,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60105125,32.96147045,WGS84,43809,AlienCSI bioblitz,,,Sympetrum,Meadowhawks,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60012333,32.97207,WGS84,43850,AlienCSI bioblitz,,,Sympetrum,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60010833,32.9723,WGS84,43511,AlienCSI bioblitz,,,Sympetrum striolatum,Common Darter,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.67374833,32.842325,WGS84,43530,AlienCSI bioblitz,,,Sympetrum striolatum,Common Darter,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60007833,32.97222167,WGS84,43814,AlienCSI bioblitz,,,Sympetrum striolatum,Sympétrum strié,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.600377,32.972431,WGS84,43798,AlienCSI bioblitz,,,Synema globosum,Napoleon Spider,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60010167,32.959435,WGS84,43512,AlienCSI bioblitz,,,Syrphidae,Hover Flies,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.5996515,32.962957,WGS84,43946,AlienCSI bioblitz,,,Syrphidae,Συρφίδες,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.6463129,32.9545067,WGS84,43936,AlienCSI bioblitz,,,Tenebrionidae,Darkling Beetles,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60084,32.96040167,WGS84,43120,AlienCSI bioblitz,,,Tettigonia viridissima,Great Green Bush-cricket,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60092604,32.96005209,WGS84,43947,AlienCSI bioblitz,,,Thebini,Thebini,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60069897,32.960577,WGS84,43972,AlienCSI bioblitz,,,Thomisus onustus,Pink Crab Spider,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60010167,32.959435,WGS84,43509,AlienCSI bioblitz,,,Thymelicus acteon,Lulworth Skipper,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60053113,32.97226652,WGS84,43839,AlienCSI bioblitz,,,Thymelicus acteon,Lulworth Skipper,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.63201,32.94675833,WGS84,43529,AlienCSI bioblitz,,,Thymelicus acteon,Lulworth Skipper,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60415833,32.95521,WGS84,43518,AlienCSI bioblitz,,,Tortricoidea,Tortricid Leafroller Moths and Allies,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.629945,32.94746333,WGS84,43533,AlienCSI bioblitz,,,Tortricoidea,Tortricid Leafroller Moths and Allies,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60113489,32.96674061,WGS84,43889,AlienCSI bioblitz,,,Trachycarpeae,Trachycarpeae,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-20,Cyprus,ISO-3166:,,34.60077167,32.96042,WGS84,43105,AlienCSI bioblitz,,,Trichoferus,,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.59844,32.96084333,WGS84,43505,AlienCSI bioblitz,,,Tylopsis lilifolia,Lily Bush-Cricket,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.635355,32.92158,WGS84,43608,AlienCSI bioblitz,,,Vanellus spinosus,Spur-winged Lapwing,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.5996515,32.962957,WGS84,43910,AlienCSI bioblitz,,,Vespa orientalis,Ανατολίτικη σφήκα,source: inaturalist
en,http://creativecommons.org/publicdomain/zero/1.0/,INBO,https://www.inbo.be/en/norms-data-use,,HumanObservation,Alien species occurrences across Europe: Data collected during a pan-European Bioblitz,2022-05-21,Cyprus,ISO-3166:,,34.60092927,32.96608318,WGS84,43772,AlienCSI bioblitz,,,Xylocopa pubescens,Pubescent Carpenter Bee,source: inaturalist
